SEX	REC	Hi	Fis	LD_0-1000	D_1_0	D_0_1	D_SINGER	D_IQ_TREE	C_1_0	A_1_0	S_1_0	C_0_1	A_0_1	S_0_1	C_SINGER	A_SINGER	S_SINGER	C_IQ_TREE	A_IQ_TREE	S_IQ_TREE
0.0	0.0	0.00671929	-0.4411250310066837	0.1984017542311958	-0.03189379344089689	-0.04962378890950318	0.06031665847765228	-0.077123692657948	1.0	0.0	0.0	1.0	0.0	0.0	0.974264	0.000948	0.024788	1.0	0.0	0.0
0.0	0.0	0.00689102	-0.38875600849799924	0.19491768871498907	0.07035421041119481	0.09168650139758566	-0.024558550086239382	0.060694436583310016	1.0	0.0	0.0	1.0	0.0	0.0	0.968812	0.001552	0.029636	1.0	0.0	0.0
0.0	0.0	0.0067414	-0.417432249906885	0.20975025599180971	-0.02310577665325061	0.012260338591991136	0.031297876147993155	-0.03784353268623571	1.0	0.0	0.0	1.0	0.0	0.0	0.944296	0.003016	0.052688	1.0	0.0	0.0
0.0	0.0	0.007048060000000002	-0.36497318867458134	0.189304378340472	0.04808384689662798	0.13449801444524398	0.032156235003249385	0.03330177433936927	1.0	0.0	0.0	1.0	0.0	0.0	0.981184	0.000752	0.018064	1.0	0.0	0.0
0.0	0.0	0.006830459999999999	-0.4337676108839861	0.21657806936029309	0.06205829847719094	0.010494074241659561	-0.001101987402432113	0.25840123555127265	1.0	0.0	0.0	1.0	0.0	0.0	0.963368	0.00106	0.035572	1.0	0.0	0.0
0.0	0.0	0.0069611299999999985	-0.38515422245889525	0.17452761869700628	0.0016248322744549224	-0.021931277885145227	-0.08292542142900353	0.024438721199246366	1.0	0.0	0.0	1.0	0.0	0.0	0.92176	0.007908	0.070332	1.0	0.0	0.0
0.0	0.0	0.007048430000000001	-0.4459295060532033	0.22190852996343471	0.016630830740212446	-0.14333633723840994	-0.015582959255195821	0.11105079204226358	1.0	0.0	0.0	1.0	0.0	0.0	0.986888	0.0006	0.012512	1.0	0.0	0.0
0.0	0.0	0.00693289	-0.5293108025992375	0.31440177802832464	0.001605588031163404	0.051995176260309674	0.05889575951003551	0.21477179389015938	1.0	0.0	0.0	1.0	0.0	0.0	0.988852	0.000272	0.010876	1.0	0.0	0.0
0.0	0.0	0.006888080000000001	-0.4019838970090077	0.18771700609155564	-0.008834827544005969	-0.08033417071915791	-0.025066062040348985	0.22281490676497082	1.0	0.0	0.0	1.0	0.0	0.0	0.896768	0.007032	0.0962	1.0	0.0	0.0
0.0	0.0	0.006925829999999999	-0.39859258457008223	0.1912825780253823	0.007424017958502443	0.02065766367040136	-0.025773066600510916	-0.2348953225382382	1.0	0.0	0.0	1.0	0.0	0.0	0.939588	0.002264	0.058148	1.0	0.0	0.0
0.0	0.0	0.0068370900000000005	-0.48114707653591204	0.275114654314859	-0.04105886972927659	-0.1585246255903687	-0.07015684345214952	-0.13305822203029538	1.0	0.0	0.0	1.0	0.0	0.0	0.955176	0.002428	0.042396	1.0	0.0	0.0
0.0	0.0	0.0067911399999999985	-0.45038704754914727	0.1924804020256463	0.013535918822764592	-0.11044143372246616	-0.013526077725624926	0.08798110511508772	1.0	0.0	0.0	1.0	0.0	0.0	0.979188	0.001028	0.019784	1.0	0.0	0.0
0.0	0.0	0.007196529999999999	-0.32820051267956685	0.1633583238552556	0.015900481868876146	-0.009245963646552027	0.024779252935815888	0.024450520882534545	1.0	0.0	0.0	1.0	0.0	0.0	0.975716	0.001996	0.022288	1.0	0.0	0.0
0.0	0.0	0.007029089999999999	-0.4746437643783516	0.2667212307116246	0.028102329514359283	0.018419895246091722	-0.04671321877621228	-0.1116653531627326	1.0	0.0	0.0	1.0	0.0	0.0	0.970408	0.00116	0.028432	1.0	0.0	0.0
