SEX	REC	Hi	Fis	LD_0-1000	D_1_0	D_0_1	D_SINGER	D_IQ_TREE	C_1_0	A_1_0	S_1_0	C_0_1	A_0_1	S_0_1	C_SINGER	A_SINGER	S_SINGER	C_IQ_TREE	A_IQ_TREE	S_IQ_TREE
0.0	0.0	0.007112	-0.8027262083960529	0.6687021249397721	-0.001900403569994445	0.03216783216783217	0.004816530625459201	-0.022190955785011617	1.0	0.0	0.0	1.0	0.0	0.0	0.959624	0.001604	0.038772	1.0	0.0	0.0
0.0	0.0	0.007024	-0.9063212991544759	0.9288012376168718	0.025567846926070587	-0.005349794238683118	0.07735929665572523	-0.019728106627698187	1.0	0.0	0.0	1.0	0.0	0.0	0.940588	0.004488	0.054924	1.0	0.0	0.0
0.0	0.0	0.0070645	-0.9162217659137577	0.7561049553196761	-0.043941479093335116	0.045454545454545456	-0.028750661375661374	0.11404448053180219	1.0	0.0	0.0	1.0	0.0	0.0	0.973876	0.001088	0.025036	1.0	0.0	0.0
0.0	0.0	0.0073395000000000005	-0.6065351501593111	0.9268753645411469	-0.006619052541799318	-0.022653721682847894	0.04108015873015873	-0.11267279143609213	1.0	0.0	0.0	1.0	0.0	0.0	0.97384	0.000644	0.025516	1.0	0.0	0.0
0.0	0.0	0.007032999999999999	-0.6034779092103932	0.45074095945109954	-0.03319361821179693	-0.03708867521367521	-0.0026318627592123805	-0.08060708166833921	1.0	0.0	0.0	1.0	0.0	0.0	0.880956	0.009236	0.109808	1.0	0.0	0.0
0.0	0.0	0.006867	-0.7086468939058581	0.990914492305601	-0.014187513915685098	0.040740740740740744	0.02052904641654642	-0.09758231709127403	1.0	0.0	0.0	1.0	0.0	0.0	0.956372	0.002244	0.041384	1.0	0.0	0.0
0.0	0.0	0.0069115	-0.8645377285603915	0.971901804199941	0.012764772451222615	0.037037037037037035	-0.00584157046657047	-0.04473439413933148	1.0	0.0	0.0	1.0	0.0	0.0	0.9685	0.002232	0.029268	1.0	0.0	0.0
0.0	0.0	0.0070545	-0.9633070570570571	0.8222352136516996	0.030807273745274116	0.047346807404396875	0.026389343758161946	-0.06860371311192064	1.0	0.0	0.0	1.0	0.0	0.0	0.629236	0.063636	0.307128	0.05	0.3	0.65
0.0	0.0	0.006733	-0.8675007602415395	0.5931550370563841	-0.0005042080934938073	0.01086956521739131	-0.005128968253968251	-0.04473103998589469	1.0	0.0	0.0	1.0	0.0	0.0	0.98314	0.000332	0.016528	1.0	0.0	0.0
0.0	0.0	0.007152	-0.799650043744532	0.3843835713400931	-0.003769005817277674	-0.03027237061699331	-0.04509027332512683	0.23952621389606743	1.0	0.0	0.0	1.0	0.0	0.0	0.7305	0.05098	0.21852	1.0	0.0	0.0
0.0	0.0	0.00694	-0.9741063353800751	0.9316140692627266	0.013463265354853121	-0.09189189189189188	-0.1146734126984127	-0.11365448587970602	1.0	0.0	0.0	1.0	0.0	0.0	0.980988	0.000488	0.018524	1.0	0.0	0.0
0.0	0.0	0.007043499999999999	-0.8777577474461328	0.79274620889497	-0.005029430292470985	-0.07575757575757576	-0.043109126984126965	-0.016708414365159338	1.0	0.0	0.0	1.0	0.0	0.0	0.974748	0.001064	0.024188	1.0	0.0	0.0
0.0	0.0	0.006928999999999999	-0.766599278550759	0.6398335846317081	-0.0033647678328539068	0.01621731095415306	-0.06433558161415304	-0.025774774708715212	1.0	0.0	0.0	1.0	0.0	0.0	0.937132	0.003116	0.059752	1.0	0.0	0.0
0.0	0.0	0.006831	-0.8148609381486095	0.8984005621255969	0.0003060220349069315	0.08004694835680752	0.0584976911976912	0.20839521811952108	1.0	0.0	0.0	1.0	0.0	0.0	0.963164	0.002068	0.034768	1.0	0.0	0.0
0.0	0.0	0.0069	-0.7896178164391284	0.9095282111259927	0.02015417331206805	0.13043478260869565	0.06006006006006006	-0.0640098262608664	1.0	0.0	0.0	1.0	0.0	0.0	0.990128	5.6e-05	0.009816	1.0	0.0	0.0
0.0	0.0	0.0070845000000000005	-0.9390671091445428	0.6127451205493334	0.01323044763195922	3.784851220313033e-18	0.0373303021053021	0.05472651218574742	1.0	0.0	0.0	1.0	0.0	0.0	0.95258	0.00302	0.0444	1.0	0.0	0.0
0.0	0.0	0.0070145	-0.6293118856121536	0.9417049361339056	-0.0029343948150480103	-0.009273182957393484	0.0002246813371813383	-0.13043475778737376	1.0	0.0	0.0	1.0	0.0	0.0	0.965216	0.002816	0.031968	1.0	0.0	0.0
0.0	0.0	0.0070145	-0.9913519746324589	0.8316326738440608	0.020202020202020204	0.0	-0.010416666666666666	-0.038128202777848244	1.0	0.0	0.0	1.0	0.0	0.0	0.993524	3.6e-05	0.00644	1.0	0.0	0.0
0.0	0.0	0.007006999999999999	-0.9809631514466121	0.9105259523932819	-0.028466117550103674	-0.01705161106358711	-0.08188644179894179	-0.08308973875920247	1.0	0.0	0.0	1.0	0.0	0.0	0.946992	0.003192	0.049816	1.0	0.0	0.0
0.0	0.0	0.006933	-0.913235700469743	0.7953587908780847	-0.03770169964732199	-0.09448275862068964	-0.0495917647828362	-0.0931305970487327	1.0	0.0	0.0	1.0	0.0	0.0	0.961764	0.002424	0.035812	1.0	0.0	0.0
0.0	0.0	0.007007	-0.6610735817534683	0.9351733358800497	0.024390243902439025	0.0	0.0	0.0353051077125726	1.0	0.0	0.0	1.0	0.0	0.0	0.995044	0.0	0.004956	1.0	0.0	0.0
0.0	0.0	0.0070465	-0.8131655770733112	0.6859432916621443	-0.005826125768616225	-0.029251700680272108	-0.04522559662559662	0.19852952163560353	1.0	0.0	0.0	1.0	0.0	0.0	0.958812	0.00094	0.040248	1.0	0.0	0.0
0.0	0.0	0.007105	-0.973280832513008	0.9468715048910235	-0.01941598572367803	-0.049275362318840575	-0.06482177666388193	-0.050759567535695826	1.0	0.0	0.0	1.0	0.0	0.0	0.971776	0.000588	0.027636	1.0	0.0	0.0
0.0	0.0	0.007036	-0.727244558060268	0.9172533815390959	0.041512033320205845	0.01131854256854257	0.0012252606520463721	0.036883540965088266	1.0	0.0	0.0	1.0	0.0	0.0	0.908032	0.006564	0.085404	1.0	0.0	0.0
0.0	0.0	0.0071140000000000005	-0.9206151862596123	0.6320498133167911	-0.008543276446230846	0.03916648323427985	0.027137574330431482	-0.145525508102111	1.0	0.0	0.0	1.0	0.0	0.0	0.94448	0.00282	0.0527	1.0	0.0	0.0
0.0	0.0	0.0069045	-0.7349578108981942	0.9773874830226018	-0.024691358024691353	-0.08	-0.045454545454545456	0.04862840524820146	1.0	0.0	0.0	1.0	0.0	0.0	0.990252	0.00012	0.009628	1.0	0.0	0.0
0.0	0.0	0.0067469999999999995	-0.7274519079154841	0.582568105295378	0.015649638905452862	0.09126984126984126	0.0666765873015873	-0.021814001806649455	1.0	0.0	0.0	1.0	0.0	0.0	0.985112	0.000384	0.014504	1.0	0.0	0.0
0.0	0.0	0.0071925	-0.6966194523135032	0.5430751326894631	0.034721509355812676	0.06717713689544674	0.0413883201195526	-0.1288592818977968	1.0	0.0	0.0	1.0	0.0	0.0	0.917964	0.005816	0.07622	1.0	0.0	0.0
0.0	0.0	0.006914	-0.9636968269364001	0.9837997919393268	0.02333333333333333	-0.02631578947368421	-0.06455617628801985	-0.011684674848689302	1.0	0.0	0.0	1.0	0.0	0.0	0.986892	0.000912	0.012196	1.0	0.0	0.0
0.0	0.0	0.0067925	-0.9443144809871107	0.8716667689600851	0.015566957721967178	0.015873015873015872	-0.0651111111111111	-0.24927750378986696	1.0	0.0	0.0	1.0	0.0	0.0	0.988148	0.000828	0.011024	1.0	0.0	0.0
0.0	0.0	0.0069385	-0.9631528964862299	0.8360752322682983	0.0460880195599022	0.034013605442176874	0.04203703703703704	0.08237436926397614	1.0	0.0	0.0	1.0	0.0	0.0	0.990404	7.6e-05	0.00952	1.0	0.0	0.0
0.0	0.0	0.0070735	-0.6040247992682183	0.8583226045907418	-0.033222481243493716	-0.011416007907500142	-0.034602284706352696	-0.047184578513663075	1.0	0.0	0.0	1.0	0.0	0.0	0.809412	0.02038	0.170208	1.0	0.0	0.0
0.0	0.0	0.0071205	-0.8305537599655247	0.6318236355151203	-0.021853722830890016	-0.09301075268817202	-0.030187241462241457	-0.015967110620459503	1.0	0.0	0.0	1.0	0.0	0.0	0.970564	0.00224	0.027196	1.0	0.0	0.0
0.0	0.0	0.007126	-0.8470296182160588	0.8489488995005215	-0.00889612954186414	0.013559322033898306	0.01014550264550265	0.11172991372385721	1.0	0.0	0.0	1.0	0.0	0.0	0.972412	0.000652	0.026936	1.0	0.0	0.0
0.0	0.0	0.0070055	-0.8527401676337847	0.8313533825645418	0.014081493297386274	0.05583241048357327	0.05164579050335629	-0.04523055330685611	1.0	0.0	0.0	1.0	0.0	0.0	0.9268	0.005884	0.067316	1.0	0.0	0.0
0.0	0.0	0.007041	-0.6585679118056299	0.5008888639383222	-0.023616075782244304	-0.032407407407407406	-0.0660952380952381	-0.25628785724655556	1.0	0.0	0.0	1.0	0.0	0.0	0.984092	0.0007	0.015208	1.0	0.0	0.0
0.0	0.0	0.00697	-0.8997480201583873	0.8619688880724002	-0.026217228464419477	-0.1282051282051282	-0.03665958952583156	0.03672878888712187	1.0	0.0	0.0	1.0	0.0	0.0	0.982444	4e-06	0.017552	1.0	0.0	0.0
0.0	0.0	0.0072555	-0.6696121225025728	0.9962253543749751	0.016835016835016838	0.0	-0.02857142857142857	-0.17901111084678487	1.0	0.0	0.0	1.0	0.0	0.0	0.994824	0.0	0.005176	1.0	0.0	0.0
0.0	0.0	0.007115	-0.9085850556438791	0.5645233812949639	-0.007158418923124806	-0.05555555555555555	-0.11612021857923496	-0.14959367427918707	1.0	0.0	0.0	1.0	0.0	0.0	0.987732	6.8e-05	0.0122	1.0	0.0	0.0
0.0	0.0	0.0071005	-0.8264459431841407	0.7094376184886848	0.01775147928994083	-0.02127659574468085	-0.09827160493827161	0.007523336038247395	1.0	0.0	0.0	1.0	0.0	0.0	0.990188	0.00092	0.008892	1.0	0.0	0.0
0.0	0.0	0.006866000000000001	-0.9184889744647686	0.47563282556227304	0.017472158940412912	-0.0029498525073746286	0.02399920634920636	-0.18447981527360724	1.0	0.0	0.0	1.0	0.0	0.0	0.9656	0.001444	0.032956	1.0	0.0	0.0
0.0	0.0	0.0069075000000000004	-0.9096406972607612	0.8602481804267018	0.018648543696804482	-0.043478260869565216	-0.007583333333333331	0.18059742522916458	1.0	0.0	0.0	1.0	0.0	0.0	0.980752	0.001232	0.018016	1.0	0.0	0.0
0.0	0.0	0.0069625	-0.8306852239602579	0.9852795059847353	0.039542837008274795	-0.01367781155015197	0.06623465608465608	-0.033623886814171854	1.0	0.0	0.0	1.0	0.0	0.0	0.953736	0.003824	0.04244	1.0	0.0	0.0
0.0	0.0	0.0069169999999999995	-0.7574132369515372	0.39989079806556566	-0.014301539574780447	-0.025324428158436264	-0.030000024812471368	-0.11022319090639472	1.0	0.0	0.0	1.0	0.0	0.0	0.762072	0.023148	0.21478	1.0	0.0	0.0
0.0	0.0	0.006807499999999999	-0.7607058823529412	0.5966381578832793	0.002181723167989577	0.02034013605442177	0.02930954184704185	0.07483746387087994	1.0	0.0	0.0	1.0	0.0	0.0	0.963428	0.002612	0.03396	1.0	0.0	0.0
0.0	0.0	0.0068765	-0.9804332634521313	0.6403087228775303	-0.003630873863450591	0.022879385299767463	-0.034923859143502	0.3339884885939978	1.0	0.0	0.0	1.0	0.0	0.0	0.952316	0.002216	0.045468	1.0	0.0	0.0
0.0	0.0	0.007068	-0.4446480124361536	0.9684083948196471	0.040167847630534194	0.05555555555555555	0.0766374269005848	-0.028423907837927646	1.0	0.0	0.0	1.0	0.0	0.0	0.990668	0.0002	0.009132	0.4	0.0	0.6
0.0	0.0	0.0068775	-0.9898167975255768	0.7906275395707054	-0.03827665373425193	-0.042490842490842486	-0.05926968963576106	-0.04357244851268711	1.0	0.0	0.0	1.0	0.0	0.0	0.963428	0.002644	0.033928	1.0	0.0	0.0
0.0	0.0	0.0068065	-0.999064064766718	0.946935456089515	0.0	0.0	0.0	-0.1843337587458761	1.0	0.0	0.0	1.0	0.0	0.0	0.993032	4e-06	0.006964	1.0	0.0	0.0
0.0	0.0	0.007124999999999999	-0.6903832248734635	0.838894726600506	-0.019033468501553602	0.024691358024691357	0.08741666666666667	-0.11634986608899645	1.0	0.0	0.0	1.0	0.0	0.0	0.977172	0.004124	0.018704	1.0	0.0	0.0
0.0	0.0	0.007098999999999999	-0.7840127897681854	0.6492373238034894	-0.0050174316226613775	0.04940960123886953	0.01949588929588929	0.09245513448405511	1.0	0.0	0.0	1.0	0.0	0.0	0.945988	0.002876	0.051136	1.0	0.0	0.0
0.0	0.0	0.007233	-0.9455322979968489	0.9949668298566765	0.001580540898381978	-0.0037037037037037034	-0.018395238095238086	0.03370970234736472	1.0	0.0	0.0	1.0	0.0	0.0	0.969244	0.002284	0.028472	1.0	0.0	0.0
0.0	0.0	0.0072985	-0.9660480506401956	0.7409601810814779	-0.0209964694684613	0.10279667422524566	-0.009738617467188893	0.323352254307375	1.0	0.0	0.0	1.0	0.0	0.0	0.957296	0.002728	0.039976	1.0	0.0	0.0
0.0	0.0	0.0070019999999999995	-0.9144306845545235	0.445206379233336	0.027447328624701412	0.057239057239057235	0.07433333333333333	-0.05810933278191825	1.0	0.0	0.0	1.0	0.0	0.0	0.980424	0.000916	0.01866	1.0	0.0	0.0
0.0	0.0	0.0069	-0.9299581629295351	0.8101728948761777	-0.01106291856291856	0.08527131782945736	0.1090515873015873	0.11346850228766256	1.0	0.0	0.0	1.0	0.0	0.0	0.975248	0.002088	0.022664	1.0	0.0	0.0
0.0	0.0	0.0070785	-0.8179474786531336	0.6749931261315943	0.03371754279195296	0.1162032598274209	0.03702974333867191	0.0007136094734763038	1.0	0.0	0.0	1.0	0.0	0.0	0.965912	0.001868	0.03222	1.0	0.0	0.0
0.0	0.0	0.006984499999999999	-0.8995845487492264	0.915819426218281	-0.0007364313246666161	-0.028999999999999995	0.04363492063492064	0.14123049286062067	1.0	0.0	0.0	1.0	0.0	0.0	0.977712	0.0011	0.021188	1.0	0.0	0.0
0.0	0.0	0.007235500000000001	-0.7636010865347302	0.9866125562499869	0.03462115607916062	0.018059299191374653	0.004660088522588528	-0.03580276467788337	1.0	0.0	0.0	1.0	0.0	0.0	0.945856	0.005456	0.048688	1.0	0.0	0.0
0.0	0.0	0.0070504999999999995	-0.6163338879645035	0.46078317817448244	0.013013936494061117	-0.002659892408846378	-0.03385333546141255	-0.09190088200338616	1.0	0.0	0.0	1.0	0.0	0.0	0.865524	0.013012	0.121464	1.0	0.0	0.0
0.0	0.0	0.007069	-0.8632364702745935	0.8532913271949121	-0.03392047268233636	0.06209150326797385	-0.006469708994708997	0.046838151465321144	1.0	0.0	0.0	1.0	0.0	0.0	0.972656	0.000992	0.026352	0.8	0.0	0.2
0.0	0.0	0.0070375	-0.596930669641348	0.9918126335734901	0.037031916357624685	0.07735042735042737	0.1275918364043364	-0.055803116005125906	1.0	0.0	0.0	1.0	0.0	0.0	0.954496	0.00256	0.042944	1.0	0.0	0.0
0.0	0.0	0.006945	-0.757940251572327	0.889093112695277	0.04750417710944027	0.12865497076023394	0.1365	-0.04983189865305355	1.0	0.0	0.0	1.0	0.0	0.0	0.98692	0.00062	0.01246	1.0	0.0	0.0
0.0	0.0	0.0069075000000000004	-0.7247747747747748	0.7915933090365387	0.03463914830557578	0.11853832442067735	0.11805833333333333	0.015598171367416095	1.0	0.0	0.0	1.0	0.0	0.0	0.981468	0.001444	0.017088	1.0	0.0	0.0
0.0	0.0	0.006873499999999999	-0.9969829821335973	0.9940230614619697	0.0022450667611957935	0.0	0.020202020202020197	-0.06611393119809338	1.0	0.0	0.0	1.0	0.0	0.0	0.989296	0.000428	0.010276	1.0	0.0	0.0
0.0	0.0	0.0069	-0.9281491587085038	0.6051012987178325	-0.03243447037980059	0.15228707970643454	0.06223347415371224	0.05644378633165017	1.0	0.0	0.0	1.0	0.0	0.0	0.932276	0.002968	0.064756	1.0	0.0	0.0
0.0	0.0	0.006965000000000001	-0.7331773879142299	0.580072460625197	-0.016883830878561382	-0.011979968501707633	0.03690678927748255	-0.02708217120366132	1.0	0.0	0.0	1.0	0.0	0.0	0.935892	0.003344	0.060764	1.0	0.0	0.0
0.0	0.0	0.0069835	-0.8545287816264432	0.8954885183103284	0.0	0.0	0.0	0.11240389634639503	1.0	0.0	0.0	1.0	0.0	0.0	0.995172	0.0	0.004828	1.0	0.0	0.0
0.0	0.0	0.0071075	-0.6467981854626016	0.5066909421939009	0.020970537261698438	-0.027322404371584706	0.03563829787234042	0.15248056438917035	1.0	0.0	0.0	1.0	0.0	0.0	0.977752	0.001936	0.020312	1.0	0.0	0.0
0.0	0.0	0.006759	-0.8145591980938297	0.6880103488484289	0.005600256373482106	-0.02312294923759891	-0.026564219907077052	-0.053612673144038406	1.0	0.0	0.0	1.0	0.0	0.0	0.949356	0.001316	0.049328	1.0	0.0	0.0
0.0	0.0	0.0071105	-0.7791059048529764	0.646315776573728	0.002777777777777777	0.0	0.04081632653061224	0.01265822616780149	1.0	0.0	0.0	1.0	0.0	0.0	0.9907	0.0	0.0093	1.0	0.0	0.0
0.0	0.0	0.007016	-0.9667994687915007	0.5869763029087695	0.0033624888038299296	-0.026011560693641623	-0.04097892669499812	-0.2427865631877321	1.0	0.0	0.0	1.0	0.0	0.0	0.928712	0.005208	0.06608	1.0	0.0	0.0
0.0	0.0	0.0071105	-0.7740008478822215	0.6910795826027841	0.0024903080842166715	0.03564547206165704	0.08015697477126048	0.06455631514367592	1.0	0.0	0.0	1.0	0.0	0.0	0.94174	0.00284	0.05542	1.0	0.0	0.0
0.0	0.0	0.0068214999999999994	-0.870903588413316	0.8712043392320743	-0.04530744336569579	0.0	0.11538461538461539	0.06682831555702164	1.0	0.0	0.0	1.0	0.0	0.0	0.988692	0.0	0.011308	1.0	0.0	0.0
0.0	0.0	0.0070705	-0.8975738822368715	0.915865830090276	0.05622763806066891	0.1111111111111111	0.12994011976047906	0.0976930549444519	1.0	0.0	0.0	1.0	0.0	0.0	0.98814	0.000248	0.011612	1.0	0.0	0.0
0.0	0.0	0.0069315	-0.971786688867305	0.47182735775808887	0.037354497354497355	0.03571428571428571	0.004289891395154556	-0.1258942718616864	1.0	0.0	0.0	1.0	0.0	0.0	0.986772	0.002724	0.010504	1.0	0.0	0.0
0.0	0.0	0.0070225	-0.6841108561855858	0.5326142304627524	-0.025197474462944805	-0.011856775300171514	-0.017693441170822118	-0.08673138311438211	1.0	0.0	0.0	1.0	0.0	0.0	0.895208	0.00912	0.095672	1.0	0.0	0.0
0.0	0.0	0.0068804999999999995	-0.9207912009934363	0.8639314822489293	0.018429928692974638	-0.0028985507246376734	0.0063686507936508005	0.2674110899056289	1.0	0.0	0.0	1.0	0.0	0.0	0.973244	0.000648	0.026108	1.0	0.0	0.0
0.0	0.0	0.006786	-0.969196614402664	0.7105220069527389	-0.025889967637540447	-0.06666666666666667	0.010101010101010102	-0.18590808810276827	1.0	0.0	0.0	1.0	0.0	0.0	0.989868	0.00036	0.009772	1.0	0.0	0.0
0.0	0.0	0.006805	-0.7637525323359825	0.8529414743118466	0.009615384615384616	0.0	-0.013888888888888888	-0.24942366396507304	1.0	0.0	0.0	1.0	0.0	0.0	0.992292	6e-05	0.007648	1.0	0.0	0.0
0.0	1e-09	0.0068045	-0.796199505692638	0.674845398987946	0.02939173946925884	0.04250111259457054	-0.034383465608465606	-0.3028161968370487	0.986989	0.013011	0.0	1.0	0.0	0.0	0.976776	0.002116	0.021108	1.0	0.0	0.0
0.0	1e-09	0.0067225	-0.9705273069679848	0.7151020072480482	-0.01929292424005766	-0.03756613756613757	0.0088010582010582	-0.006053204678727867	0.996304	0.003696	0.0	1.0	0.0	0.0	0.96834	0.00026	0.0314	1.0	0.0	0.0
0.0	1e-09	0.0067485	-0.9297915265635508	0.7026809480546391	0.0006905723608043807	0.0022371364653243886	0.031057397034182754	0.06280157847264096	0.997293	0.002707	0.0	1.0	0.0	0.0	0.963328	0.001136	0.035536	1.0	0.0	0.0
0.0	1e-09	0.0069535	-0.8972005932517613	0.8024750535450025	0.025583705911574772	0.028070175438596495	-0.003099206349206347	-0.16418252462896551	0.987411	0.012589	0.0	1.0	0.0	0.0	0.97742	0.000732	0.021848	1.0	0.0	0.0
0.0	1e-09	0.0070185	-0.8951883125586383	0.552154138757959	-0.033606223323443526	-0.05651504893211054	-0.043790274742375575	0.2296971724899522	0.98732	0.01268	0.0	1.0	0.0	0.0	0.921504	0.004616	0.07388	1.0	0.0	0.0
0.0	1e-09	0.0069645	-0.8737746743655164	0.8948557406336594	-0.02247639981611472	0.00524453024453024	-0.022953779619851043	-0.29240872518120553	0.975645	0.024355	0.0	1.0	0.0	0.0	0.909656	0.005088	0.085256	1.0	0.0	0.0
0.0	1e-09	0.006948	-0.7036541889483066	0.542818107373039	-0.018398138864925216	-0.06354166666666666	-0.021177728431614442	-0.08039301786079266	1.0	0.0	0.0	1.0	0.0	0.0	0.979684	0.001292	0.019024	1.0	0.0	0.0
0.0	1e-09	0.0070305	-0.4830888522408354	0.866408830875836	-0.015072886197066315	-0.048755203781153694	-0.008847609995960648	0.05922190458830731	0.977678	0.022322	0.0	1.0	0.0	0.0	0.688636	0.03992	0.271444	1.0	0.0	0.0
0.0	1e-09	0.007006	-0.9278736419245869	0.7707507507507506	-0.03629110606274067	-0.060660660660660656	-0.05234087301587302	0.11705646425308576	1.0	0.0	0.0	1.0	0.0	0.0	0.97296	0.000456	0.026584	1.0	0.0	0.0
0.0	1e-09	0.006933	-0.979221030250314	0.9496430728914075	-0.022946462318787563	0.027491408934707903	0.022150793650793654	0.27277144726518	0.990176	0.009824	0.0	1.0	0.0	0.0	0.97154	0.001876	0.026584	1.0	0.0	0.0
0.0	1e-09	0.007051	-0.7604500287427117	0.3737680771172451	0.022445081184336194	-0.10476190476190476	0.004954954954954952	-0.08028865497406987	1.0	0.0	0.0	1.0	0.0	0.0	0.984888	0.000508	0.014604	1.0	0.0	0.0
0.0	1e-09	0.006972	-0.7528339278636543	0.8299227031981248	-0.0002653258845287654	0.03171192443919717	0.010349134463420175	0.9475252866789575	0.971693	0.028307	0.0	1.0	0.0	0.0	0.930396	0.002528	0.067076	1.0	0.0	0.0
