,0.000000,0.000010,0.000032,0.000100,0.000316,0.001000,0.003162,0.010000,0.031620,0.100000,0.316200
0.000001,0.836000,0.850000,0.836500,0.823000,0.873000,0.839500,0.843000,0.805000,0.638500,0.455000,0.226000
0.000000,0.812000,0.826500,0.802000,0.803500,0.797500,0.785500,0.753500,0.669000,0.504000,0.328000,0.153000
0.000000,0.716000,0.710000,0.709500,0.666500,0.696500,0.694500,0.625000,0.533500,0.349500,0.256000,0.101000
0.000000,0.468000,0.422000,0.513000,0.426500,0.416500,0.547000,0.395500,0.422500,0.200500,0.150000,0.084000
0.000000,0.330000,0.291000,0.245000,0.300500,0.288000,0.295000,0.289500,0.252500,0.154500,0.103500,0.073500
0.000000,0.125000,0.099500,0.136500,0.172500,0.126000,0.197500,0.226000,0.194000,0.097000,0.078500,0.081500
0.000000,0.049500,0.085000,0.045000,0.049500,0.065000,0.119000,0.120000,0.141000,0.107500,0.054500,0.074500
0.000000,0.000000,0.000000,0.000000,0.008500,0.060500,0.069000,0.134000,0.104000,0.096000,0.073000,0.069000
