,0.0,1e-05,3.162e-05,0.0001,0.0003162,0.001,0.003162,0.01,0.03162,0.1,0.3162
1e-06,0.859696,0.861269,0.862396,0.859048,0.857924,0.850761,0.833070,0.777226,0.666702,0.453675,0.198161
3.162e-07,0.753164,0.746684,0.752637,0.752961,0.753802,0.740962,0.705029,0.630834,0.469183,0.270251,0.094345
1e-07,0.597963,0.600675,0.609415,0.606494,0.585144,0.585043,0.528287,0.425370,0.263580,0.121536,0.033664
3.162e-08,0.413197,0.423100,0.422298,0.405036,0.417633,0.391660,0.317538,0.226728,0.106685,0.041431,0.008390
1e-08,0.233434,0.241882,0.230840,0.207956,0.213977,0.205262,0.162825,0.073547,0.031475,0.008708,-0.001676
3.162e-09,0.032860,0.013349,0.020711,0.014534,0.035937,0.034606,0.026415,0.006086,0.000658,-0.002686,-0.004359
1e-09,-0.161694,-0.144057,-0.172661,-0.145447,-0.123864,-0.075828,-0.038104,-0.014448,-0.012360,-0.008041,-0.004956
0.0,-0.430871,-0.424543,-0.405138,-0.358725,-0.282702,-0.163093,-0.066068,-0.028748,-0.018456,-0.009188,-0.005953
