	0.0	1e-05	3.162e-05	0.0001	0.0003162	0.001	0.003162	0.01	0.03162	0.1	0.3162
1e-06	46.72	49.5	59.39	59.98	69.89	91.9	122.01	186.99	411.42	977.92	2411.44
3.162e-07	45.06	53.06	39.24	86.78	90.07	86.66	107.79	173.61	325.28	798.99	2128.56
1e-07	70.8	44.68	67.31	136.95	49.91	94.47	113.31	171.93	346.65	805.54	2086.85
3.162e-08	130.95	93.96	98.37	105.42	86.71	132.23	119.45	203.79	424.31	857.23	2124.85
1e-08	219.82	215.28	192.26	169.7	199.27	244.97	226.36	294.72	479.12	912.67	2121.1
3.162e-09	617.52	531.51	635.16	514.38	450.35	308.22	372.86	366.3	495.44	886.85	2118.94
1e-09	1418.93	1252.65	1345.31	1102.71	1002.86	660.78	486.87	391.1	532.0	905.03	2112.65
0.0	2672.45	2630.98	2527.66	2290.98	1830.58	1025.24	525.66	430.68	530.24	884.71	2130.66
