	0.0	1e-05	3.162e-05	0.0001	0.0003162	0.001	0.003162	0.01	0.03162	0.1	0.3162
1e-06	1432.43	1435.4	1431.81	1382.4	1550.22	1762.6	2311.76	3466.61	4716.54	5492.46	5862.36
3.162e-07	1222.27	1226.93	1254.82	1192.55	1225.19	1420.26	1548.27	1893.87	2118.6	2464.73	3347.89
1e-07	1316.16	1258.45	1384.78	1272.38	1189.74	1079.58	960.69	932.71	1060.28	1409.58	2534.48
3.162e-08	1925.73	1863.4	1859.53	1828.49	1447.34	985.56	732.12	575.78	697.44	1043.46	2269.17
1e-08	2429.86	2379.06	2308.61	2095.81	1619.04	1059.08	566.75	522.86	620.69	967.81	2178.71
3.162e-09	2563.33	2492.56	2561.78	2248.87	1756.92	975.28	601.16	447.78	571.93	942.98	2129.91
1e-09	2663.4	2588.35	2526.27	2288.89	1659.17	1006.82	581.55	471.3	548.4	908.38	2121.4
0.0	2620.54	2643.76	2597.44	2300.77	1797.93	1030.07	546.29	450.3	523.01	916.27	2120.54
